payment_id,amount,failure_reason,payment_method,merchant_type,previous_successes,previous_failures,retry_count,days_since_last_payment,customer_tenure_months,mandate_age_days,average_amount,amount_vs_average,recent_success_rate,failure_frequency,retry_interval_hours,recovered
PX000797,1999,bank_timeout,upi,subscription,7,2,0,34,13,164,1933.76,1.034,0.778,0.05882,38.61,1
PX000798,19999,expired_card,card,media,5,1,3,19,32,434,24023.47,0.832,0.833,0.05263,45.04,1
PX000799,1999,bank_timeout,card,saas,10,2,1,17,26,330,1896.3,1.054,0.833,0.11765,37.24,1
PX000800,4999,mandate_expired,netbanking,subscription,11,1,0,55,37,494,5490.4,0.91,0.917,0.01818,35.3,1
PX000801,4999,expired_card,wallet,media,9,2,0,5,30,520,3744.07,1.335,0.818,0.4,9.89,1
PX000802,1499,insufficient_funds,upi,media,4,0,3,2,9,76,1281.37,1.17,1.0,0.0,36.17,1
PX000803,999,expired_card,wallet,education,10,2,1,25,58,529,672.81,1.485,0.833,0.08,34.94,0
PX000804,499,suspicious_reversal,netbanking,subscription,4,2,0,14,38,491,458.59,1.088,0.667,0.14286,40.19,0
PX000805,499,insufficient_funds,card,saas,8,3,3,56,53,230,409.33,1.219,0.727,0.05357,5.3,0
PX000806,19999,insufficient_funds,card,media,4,1,0,54,34,419,15346.19,1.303,0.8,0.01852,47.01,1
PX000807,4999,bank_timeout,wallet,saas,9,1,2,19,60,489,4160.1,1.202,0.9,0.05263,40.43,1
PX000808,19999,expired_card,upi,media,10,2,0,22,33,634,16384.09,1.221,0.833,0.09091,13.59,0
PX000809,499,suspicious_reversal,netbanking,subscription,6,2,1,56,6,601,405.3,1.231,0.75,0.03571,46.15,0
PX000810,2499,insufficient_funds,upi,ecommerce,7,4,1,9,50,314,3156.78,0.792,0.636,0.44444,16.2,1
PX000811,19999,expired_card,card,ecommerce,6,5,0,23,29,256,20077.52,0.996,0.545,0.21739,45.8,0
PX000812,9999,insufficient_funds,wallet,media,11,3,2,22,53,343,11389.26,0.878,0.786,0.13636,27.15,0
PX000813,999,bank_timeout,upi,media,3,1,2,25,40,479,1312.77,0.761,0.75,0.04,25.41,1
PX000814,999,insufficient_funds,wallet,media,5,0,2,50,19,87,1085.36,0.92,1.0,0.0,17.22,0
PX000815,1499,expired_card,netbanking,subscription,10,3,2,42,11,80,1290.99,1.161,0.769,0.07143,4.57,0
PX000816,19999,suspicious_reversal,wallet,ecommerce,6,2,1,39,45,492,19039.37,1.05,0.75,0.05128,38.4,0
PX000817,1999,insufficient_funds,upi,media,6,3,2,14,24,395,2482.88,0.805,0.667,0.21429,10.72,1
PX000818,19999,insufficient_funds,wallet,education,10,0,1,55,4,447,26698.51,0.749,1.0,0.0,27.34,0
PX000819,2499,expired_card,wallet,saas,2,3,1,19,35,724,1593.31,1.568,0.4,0.15789,28.15,0
PX000820,19999,bank_timeout,upi,ecommerce,6,2,2,33,19,353,22288.11,0.897,0.75,0.06061,2.16,1
PX000821,4999,insufficient_funds,upi,education,6,1,3,14,16,412,3595.18,1.39,0.857,0.07143,19.77,1
PX000822,4999,bank_timeout,wallet,education,9,3,1,20,35,465,5096.3,0.981,0.75,0.15,6.86,0
PX000823,4999,expired_card,netbanking,media,6,0,1,51,9,106,5002.81,0.999,1.0,0.0,37.77,0
PX000824,2499,bank_timeout,wallet,education,10,2,1,48,17,507,3454.5,0.723,0.833,0.04167,12.06,1
PX000825,999,suspicious_reversal,wallet,subscription,5,4,0,49,14,92,823.81,1.213,0.556,0.08163,45.47,0
PX000826,19999,insufficient_funds,upi,media,7,1,1,55,20,683,16847.61,1.187,0.875,0.01818,39.82,1
PX000827,19999,bank_timeout,card,education,3,2,3,37,43,221,13598.97,1.471,0.6,0.05405,39.8,1
PX000828,2499,expired_card,upi,media,9,1,2,42,58,612,3096.06,0.807,0.9,0.02381,16.93,0
PX000829,2499,bank_timeout,upi,saas,9,0,0,48,8,363,2576.55,0.97,1.0,0.0,22.78,1
PX000830,2499,insufficient_funds,netbanking,subscription,8,4,3,41,49,87,2414.96,1.035,0.667,0.09756,40.72,1
PX000831,999,suspicious_reversal,upi,saas,5,0,1,60,21,243,983.19,1.016,1.0,0.0,37.78,0
PX000832,1999,suspicious_reversal,netbanking,media,5,5,3,49,41,603,1234.38,1.619,0.5,0.10204,3.1,0
PX000833,19999,expired_card,upi,education,6,3,0,37,38,269,21848.22,0.915,0.667,0.08108,21.12,0
PX000834,1999,expired_card,wallet,subscription,9,3,2,56,4,241,1699.71,1.176,0.75,0.05357,9.59,0
PX000835,1999,suspicious_reversal,netbanking,ecommerce,13,0,1,29,31,37,1831.21,1.092,1.0,0.0,43.98,1
PX000836,1999,suspicious_reversal,wallet,subscription,12,1,2,58,53,74,1754.35,1.139,0.923,0.01724,30.44,0
PX000837,2499,expired_card,upi,education,5,4,3,35,3,122,2250.59,1.11,0.556,0.11429,20.83,0
PX000838,4999,expired_card,wallet,ecommerce,7,1,1,38,40,454,6449.81,0.775,0.875,0.02632,39.57,0
PX000839,1999,insufficient_funds,card,subscription,5,3,2,25,59,471,1600.74,1.249,0.625,0.12,33.82,1
PX000840,999,insufficient_funds,netbanking,subscription,7,3,1,8,8,550,1053.26,0.948,0.7,0.375,30.08,0
PX000841,4999,insufficient_funds,card,media,7,4,3,59,32,25,3831.62,1.305,0.636,0.0678,34.14,1
PX000842,4999,insufficient_funds,wallet,subscription,6,4,1,45,32,327,5641.92,0.886,0.6,0.08889,17.87,1
PX000843,19999,bank_timeout,wallet,subscription,10,0,3,42,41,517,27930.17,0.716,1.0,0.0,9.1,1
PX000844,1499,suspicious_reversal,upi,education,12,2,0,58,31,359,1127.77,1.329,0.857,0.03448,13.36,0
PX000845,9999,expired_card,wallet,saas,15,1,0,57,27,121,12638.52,0.791,0.938,0.01754,13.87,1
PX000846,2499,bank_timeout,wallet,saas,6,0,3,13,5,512,2890.85,0.864,1.0,0.0,41.42,1
PX000847,19999,mandate_expired,card,ecommerce,3,2,1,57,36,224,18293.81,1.093,0.6,0.03509,4.34,0
PX000848,1499,suspicious_reversal,wallet,education,10,2,3,25,3,150,2094.73,0.716,0.833,0.08,44.65,0
PX000849,2499,insufficient_funds,netbanking,media,6,1,2,52,50,247,1897.8,1.317,0.857,0.01923,19.94,0
PX000850,499,suspicious_reversal,netbanking,ecommerce,8,1,2,7,42,168,346.02,1.442,0.889,0.14286,18.44,0
PX000851,2499,mandate_expired,upi,media,8,0,1,37,45,588,2016.96,1.239,1.0,0.0,44.84,0
PX000852,9999,bank_timeout,netbanking,saas,10,0,1,9,32,435,12383.56,0.807,1.0,0.0,45.55,1
PX000853,999,insufficient_funds,netbanking,subscription,9,2,1,32,33,695,857.07,1.166,0.818,0.0625,30.68,1
PX000854,4999,expired_card,wallet,saas,1,4,2,35,47,175,5074.06,0.985,0.2,0.11429,24.94,0
PX000855,2499,mandate_expired,wallet,saas,9,2,3,58,6,401,3259.98,0.767,0.818,0.03448,41.78,1
PX000856,1999,insufficient_funds,wallet,ecommerce,7,1,2,38,21,64,2515.62,0.795,0.875,0.02632,38.82,1
PX000857,4999,suspicious_reversal,wallet,media,9,2,0,9,58,684,5733.45,0.872,0.818,0.22222,2.9,0
PX000858,1999,suspicious_reversal,card,ecommerce,8,2,3,26,49,117,2737.61,0.73,0.8,0.07692,11.14,0
PX000859,4999,bank_timeout,card,education,16,3,3,37,12,104,4986.5,1.003,0.842,0.08108,28.21,1
PX000860,999,bank_timeout,upi,subscription,9,2,0,1,24,454,631.44,1.582,0.818,2.0,21.06,1
PX000861,2499,suspicious_reversal,upi,ecommerce,7,2,3,19,22,647,2422.79,1.031,0.778,0.10526,15.6,1
PX000862,19999,mandate_expired,netbanking,saas,10,2,3,52,4,63,19354.43,1.033,0.833,0.03846,17.19,1
PX000863,2499,insufficient_funds,upi,education,10,3,0,30,3,219,2107.29,1.186,0.769,0.1,18.95,1
PX000864,999,mandate_expired,upi,subscription,14,1,0,8,6,16,1203.51,0.83,0.933,0.125,11.3,0
PX000865,4999,suspicious_reversal,card,subscription,11,0,0,8,25,206,6065.39,0.824,1.0,0.0,35.12,1
PX000866,19999,mandate_expired,wallet,subscription,8,4,3,17,49,277,24514.87,0.816,0.667,0.23529,10.68,0
PX000867,9999,mandate_expired,wallet,education,15,2,1,16,13,527,12347.49,0.81,0.882,0.125,47.33,1
PX000868,1499,suspicious_reversal,netbanking,subscription,7,1,3,20,46,559,1044.19,1.436,0.875,0.05,29.56,0
PX000869,999,mandate_expired,upi,saas,7,0,2,5,4,28,1057.82,0.944,1.0,0.0,7.89,0
PX000870,1999,suspicious_reversal,upi,ecommerce,10,2,1,29,34,168,2194.43,0.911,0.833,0.06897,36.59,0
PX000871,999,suspicious_reversal,card,subscription,4,1,3,31,21,714,1141.69,0.875,0.8,0.03226,8.04,0
PX000872,9999,suspicious_reversal,netbanking,subscription,7,1,1,47,16,633,6106.37,1.637,0.875,0.02128,38.98,0
PX000873,9999,bank_timeout,card,education,10,3,2,8,42,83,11002.73,0.909,0.769,0.375,5.67,0
PX000874,2499,insufficient_funds,card,subscription,12,2,2,42,40,192,2582.61,0.968,0.857,0.04762,5.79,1
PX000875,4999,bank_timeout,upi,subscription,6,2,0,30,7,490,5562.45,0.899,0.75,0.06667,17.46,1
PX000876,19999,insufficient_funds,wallet,media,9,1,2,60,17,179,20174.43,0.991,0.9,0.01667,32.2,1
PX000877,1999,expired_card,netbanking,education,12,2,0,25,52,581,2725.53,0.733,0.857,0.08,13.34,1
PX000878,9999,expired_card,netbanking,subscription,9,0,3,7,56,478,8965.12,1.115,1.0,0.0,20.74,1
PX000879,19999,mandate_expired,card,education,6,2,0,23,19,162,22501.19,0.889,0.75,0.08696,19.21,1
PX000880,4999,suspicious_reversal,netbanking,saas,14,3,3,35,57,76,6795.84,0.736,0.824,0.08571,31.22,0
PX000881,2499,bank_timeout,netbanking,saas,11,2,3,42,57,311,1796.32,1.391,0.846,0.04762,47.91,0
PX000882,1999,suspicious_reversal,netbanking,subscription,8,1,1,34,30,251,1244.07,1.607,0.889,0.02941,35.82,1
PX000883,1999,expired_card,netbanking,saas,10,1,3,55,18,457,1277.6,1.565,0.909,0.01818,31.8,0
PX000884,2499,suspicious_reversal,upi,media,12,2,0,46,42,476,2048.7,1.22,0.857,0.04348,33.22,1
PX000885,1999,suspicious_reversal,netbanking,media,10,1,3,10,23,298,2440.18,0.819,0.909,0.1,26.23,1
PX000886,499,expired_card,netbanking,education,7,0,1,53,59,347,456.02,1.094,1.0,0.0,27.73,1
PX000887,2499,expired_card,netbanking,media,7,1,3,3,46,452,2070.89,1.207,0.875,0.33333,25.82,1
PX000888,2499,expired_card,upi,media,5,0,0,47,24,580,3492.27,0.716,1.0,0.0,44.89,1
PX000889,999,bank_timeout,netbanking,subscription,10,3,3,9,33,1,689.92,1.448,0.769,0.33333,8.32,1
PX000890,1499,suspicious_reversal,card,education,8,4,3,52,39,62,1929.47,0.777,0.667,0.07692,28.53,0
PX000891,1499,suspicious_reversal,netbanking,media,11,2,1,55,45,500,1273.92,1.177,0.846,0.03636,42.57,0
PX000892,499,expired_card,card,ecommerce,6,2,1,45,4,662,678.55,0.735,0.75,0.04444,39.69,1
PX000893,999,bank_timeout,netbanking,subscription,10,0,0,57,52,552,760.12,1.314,1.0,0.0,27.37,1
PX000894,499,bank_timeout,upi,subscription,8,3,3,46,56,355,564.99,0.883,0.727,0.06522,17.51,1
PX000895,4999,bank_timeout,card,subscription,5,2,3,34,14,396,4399.44,1.136,0.714,0.05882,36.29,0
PX000896,499,bank_timeout,netbanking,subscription,7,2,0,31,58,204,576.21,0.866,0.778,0.06452,14.17,1
PX000897,999,insufficient_funds,netbanking,media,10,0,1,11,39,727,798.36,1.251,1.0,0.0,1.45,1
PX000898,2499,mandate_expired,netbanking,saas,10,2,0,6,27,672,2936.57,0.851,0.833,0.33333,5.1,0
PX000899,499,expired_card,wallet,ecommerce,10,2,0,44,38,48,612.94,0.814,0.833,0.04545,13.95,0
PX000900,2499,mandate_expired,upi,subscription,11,3,3,17,1,673,2815.95,0.887,0.786,0.17647,9.5,0
PX000901,19999,bank_timeout,wallet,media,7,0,3,53,40,60,22060.16,0.907,1.0,0.0,17.95,0
PX000902,499,mandate_expired,card,saas,10,1,2,42,30,525,440.45,1.133,0.909,0.02381,12.76,1
PX000903,4999,insufficient_funds,netbanking,education,6,2,2,59,28,79,3544.88,1.41,0.75,0.0339,31.1,1
PX000904,19999,insufficient_funds,wallet,ecommerce,8,1,2,52,16,654,13322.4,1.501,0.889,0.01923,42.01,0
PX000905,1999,expired_card,netbanking,education,9,1,0,43,48,210,1843.37,1.084,0.9,0.02326,26.42,0
PX000906,1499,expired_card,card,subscription,8,2,0,40,57,599,1280.96,1.17,0.8,0.05,4.39,1
PX000907,999,insufficient_funds,upi,media,11,0,0,35,25,540,1045.85,0.955,1.0,0.0,0.67,1
PX000908,499,expired_card,card,education,4,3,2,2,10,42,671.28,0.743,0.571,1.5,46.84,1
PX000909,499,suspicious_reversal,netbanking,subscription,8,3,3,2,8,194,456.41,1.093,0.727,1.5,25.22,0
PX000910,499,suspicious_reversal,wallet,media,12,1,0,43,56,715,340.98,1.463,0.923,0.02326,13.42,0
PX000911,999,suspicious_reversal,wallet,saas,4,1,1,50,11,673,1102.98,0.906,0.8,0.02,30.2,1
PX000912,1499,mandate_expired,card,ecommerce,2,2,1,9,52,1,1223.71,1.225,0.5,0.22222,26.58,0
PX000913,999,bank_timeout,wallet,education,8,1,2,55,1,16,1080.96,0.924,0.889,0.01818,13.59,1
PX000914,999,mandate_expired,wallet,education,12,5,2,34,50,21,1062.35,0.94,0.706,0.14706,43.37,1
PX000915,1999,suspicious_reversal,wallet,media,8,4,2,15,33,481,1900.28,1.052,0.667,0.26667,5.86,0
PX000916,1999,bank_timeout,netbanking,saas,7,2,2,11,52,131,1728.48,1.157,0.778,0.18182,13.83,0
PX000917,1999,mandate_expired,card,saas,7,1,1,35,17,255,1724.09,1.159,0.875,0.02857,1.3,0
PX000918,4999,bank_timeout,netbanking,ecommerce,11,2,3,58,30,216,5505.79,0.908,0.846,0.03448,29.9,1
PX000919,4999,expired_card,wallet,education,8,2,2,45,25,537,5898.36,0.848,0.8,0.04444,37.5,1
PX000920,1999,mandate_expired,card,ecommerce,8,2,0,48,45,67,2507.77,0.797,0.8,0.04167,10.57,0
PX000921,4999,insufficient_funds,upi,education,5,2,2,53,41,295,6768.86,0.739,0.714,0.03774,42.15,1
PX000922,999,insufficient_funds,netbanking,education,7,2,3,19,38,255,1098.88,0.909,0.778,0.10526,6.98,1
PX000923,999,expired_card,netbanking,saas,5,0,2,53,22,648,601.46,1.661,1.0,0.0,30.96,1
PX000924,4999,suspicious_reversal,upi,media,8,4,3,1,27,451,4637.84,1.078,0.667,4.0,9.69,0
PX000925,9999,mandate_expired,upi,ecommerce,7,0,2,34,46,665,8728.68,1.146,1.0,0.0,2.91,0
PX000926,499,bank_timeout,netbanking,saas,4,2,0,43,38,302,313.46,1.592,0.667,0.04651,25.96,1
PX000927,1999,expired_card,card,ecommerce,7,6,3,34,52,603,1485.73,1.345,0.538,0.17647,43.27,0
PX000928,999,expired_card,netbanking,subscription,10,2,3,44,34,65,1276.72,0.782,0.833,0.04545,10.09,0
PX000929,9999,mandate_expired,card,ecommerce,4,2,0,21,58,338,10108.69,0.989,0.667,0.09524,32.07,0
PX000930,1999,mandate_expired,card,ecommerce,13,2,0,1,21,15,2764.06,0.723,0.867,2.0,27.09,1
PX000931,2499,suspicious_reversal,upi,ecommerce,8,1,1,51,27,527,3405.37,0.734,0.889,0.01961,23.07,0
PX000932,9999,mandate_expired,card,education,7,1,2,42,20,157,13692.1,0.73,0.875,0.02381,47.56,0
PX000933,1999,mandate_expired,card,subscription,9,2,0,39,31,673,2379.51,0.84,0.818,0.05128,26.19,1
PX000934,1499,mandate_expired,wallet,ecommerce,7,3,2,9,29,241,1370.94,1.093,0.7,0.33333,28.2,1
PX000935,4999,mandate_expired,wallet,media,7,1,1,54,49,195,6896.31,0.725,0.875,0.01852,23.89,1
PX000936,1999,insufficient_funds,netbanking,subscription,5,3,3,3,8,557,2126.14,0.94,0.625,1.0,39.8,1
PX000937,2499,expired_card,card,subscription,12,2,3,12,34,297,3196.19,0.782,0.857,0.16667,26.46,0
PX000938,999,insufficient_funds,upi,saas,8,3,0,25,31,574,1024.69,0.975,0.727,0.12,36.12,1
PX000939,999,suspicious_reversal,netbanking,subscription,7,2,3,43,16,643,1252.06,0.798,0.778,0.04651,0.92,0
PX000940,9999,suspicious_reversal,wallet,saas,9,0,2,56,30,112,9857.62,1.014,1.0,0.0,21.07,0
PX000941,19999,mandate_expired,card,subscription,10,2,0,47,11,314,19874.46,1.006,0.833,0.04255,24.19,0
PX000942,2499,bank_timeout,netbanking,education,7,3,0,24,6,434,2198.37,1.137,0.7,0.125,11.9,0
PX000943,9999,suspicious_reversal,netbanking,saas,10,1,1,39,38,286,12140.08,0.824,0.909,0.02564,25.6,1
PX000944,999,bank_timeout,netbanking,ecommerce,11,6,1,55,56,315,1204.03,0.83,0.647,0.10909,44.0,1
PX000945,1499,insufficient_funds,card,subscription,16,3,3,13,39,492,1239.54,1.209,0.842,0.23077,7.23,1
PX000946,999,expired_card,wallet,saas,10,0,0,46,15,631,964.65,1.036,1.0,0.0,3.33,1
PX000947,19999,mandate_expired,card,media,13,3,3,1,19,397,22051.47,0.907,0.812,3.0,41.79,0
PX000948,19999,bank_timeout,netbanking,media,7,3,2,8,2,136,13272.55,1.507,0.7,0.375,21.32,0
PX000949,9999,suspicious_reversal,upi,education,5,2,3,43,40,700,8884.16,1.125,0.714,0.04651,18.91,0
PX000950,999,suspicious_reversal,card,saas,12,3,0,25,32,93,782.86,1.276,0.8,0.12,26.03,0
PX000951,499,mandate_expired,upi,ecommerce,6,5,0,14,15,42,410.21,1.216,0.545,0.35714,7.0,1
PX000952,19999,expired_card,netbanking,education,9,0,0,11,4,261,27454.32,0.728,1.0,0.0,8.82,1
PX000953,999,suspicious_reversal,netbanking,saas,12,0,2,21,59,362,841.25,1.188,1.0,0.0,35.75,0
PX000954,1999,suspicious_reversal,card,saas,14,0,0,3,47,327,2534.7,0.789,1.0,0.0,40.76,1
PX000955,19999,insufficient_funds,wallet,saas,9,1,0,25,10,30,13055.56,1.532,0.9,0.04,40.32,1
PX000956,1999,suspicious_reversal,netbanking,ecommerce,3,2,0,2,3,116,2424.85,0.824,0.6,1.0,10.23,0
PX000957,1999,suspicious_reversal,upi,media,8,1,3,22,58,11,2348.4,0.851,0.889,0.04545,4.27,0
PX000958,499,expired_card,netbanking,education,7,2,3,48,3,515,522.77,0.955,0.778,0.04167,44.48,0
PX000959,4999,insufficient_funds,netbanking,subscription,11,2,2,27,22,120,5717.38,0.874,0.846,0.07407,4.15,0
PX000960,999,bank_timeout,card,ecommerce,6,2,3,47,9,338,958.72,1.042,0.75,0.04255,39.64,1
PX000961,9999,suspicious_reversal,card,saas,10,1,1,45,47,540,10870.29,0.92,0.909,0.02222,13.43,0
PX000962,9999,insufficient_funds,wallet,ecommerce,5,2,0,54,41,438,12537.88,0.798,0.714,0.03704,21.16,1
PX000963,2499,expired_card,wallet,saas,7,2,3,49,23,356,2232.96,1.119,0.778,0.04082,35.88,0
PX000964,4999,mandate_expired,card,education,9,0,1,2,60,176,3466.07,1.442,1.0,0.0,6.18,0
PX000965,1999,expired_card,wallet,subscription,6,3,3,2,21,395,2280.76,0.876,0.667,1.5,22.16,0
PX000966,1999,suspicious_reversal,netbanking,subscription,9,1,1,56,47,257,2537.08,0.788,0.9,0.01786,23.21,0
PX000967,1499,suspicious_reversal,netbanking,saas,5,2,1,38,43,587,1648.52,0.909,0.714,0.05263,47.27,1
PX000968,2499,bank_timeout,upi,saas,6,2,2,57,37,685,2537.79,0.985,0.75,0.03509,24.71,1
PX000969,499,mandate_expired,card,saas,9,2,0,30,58,51,470.53,1.06,0.818,0.06667,16.84,1
PX000970,2499,suspicious_reversal,card,education,13,0,2,52,29,305,2382.89,1.049,1.0,0.0,36.78,0
PX000971,1499,mandate_expired,card,education,10,2,0,10,49,212,1973.18,0.76,0.833,0.2,1.05,0
PX000972,2499,insufficient_funds,upi,education,9,2,2,58,25,419,2516.0,0.993,0.818,0.03448,47.38,1
PX000973,2499,insufficient_funds,wallet,education,8,1,1,18,5,463,1561.88,1.6,0.889,0.05556,46.38,0
PX000974,999,bank_timeout,netbanking,media,8,3,3,49,40,237,1162.86,0.859,0.727,0.06122,32.57,1
PX000975,2499,bank_timeout,wallet,education,9,3,1,49,40,356,3023.57,0.827,0.75,0.06122,29.53,1
PX000976,9999,expired_card,upi,saas,9,1,2,3,38,70,6039.66,1.656,0.9,0.33333,16.04,1
PX000977,19999,mandate_expired,wallet,ecommerce,3,1,1,56,28,191,14693.65,1.361,0.75,0.01786,32.08,0
PX000978,2499,bank_timeout,wallet,education,9,3,2,49,13,12,2673.56,0.935,0.75,0.06122,19.35,1
PX000979,1999,mandate_expired,wallet,ecommerce,8,3,2,5,47,515,1669.46,1.197,0.727,0.6,29.39,0
PX000980,999,insufficient_funds,wallet,media,9,2,2,6,18,394,1131.26,0.883,0.818,0.33333,17.68,1
PX000981,9999,insufficient_funds,wallet,media,9,4,0,31,41,660,7857.64,1.273,0.692,0.12903,4.44,1
PX000982,19999,mandate_expired,upi,subscription,9,3,1,7,41,314,20746.42,0.964,0.75,0.42857,11.33,0
PX000983,4999,expired_card,card,saas,7,2,1,50,46,614,3381.86,1.478,0.778,0.04,33.85,0
PX000984,19999,insufficient_funds,card,saas,6,2,1,4,43,557,12456.85,1.605,0.75,0.5,21.69,0
PX000985,9999,mandate_expired,card,media,7,0,0,39,20,354,8374.19,1.194,1.0,0.0,12.85,1
PX000986,499,mandate_expired,netbanking,subscription,10,3,3,17,18,11,426.8,1.169,0.769,0.17647,28.09,0
PX000987,2499,bank_timeout,netbanking,subscription,3,6,2,60,52,132,2205.95,1.133,0.333,0.1,44.93,1
PX000988,499,insufficient_funds,netbanking,subscription,5,5,2,35,34,664,586.51,0.851,0.5,0.14286,5.09,0
PX000989,4999,expired_card,upi,ecommerce,13,1,0,32,21,39,5112.65,0.978,0.929,0.03125,33.08,1
PX000990,19999,mandate_expired,upi,subscription,11,2,2,49,17,520,14240.73,1.404,0.846,0.04082,44.51,0
PX000991,1499,expired_card,upi,subscription,5,2,1,33,7,40,984.18,1.523,0.714,0.06061,23.56,0
PX000992,499,insufficient_funds,upi,education,8,2,0,55,23,303,593.95,0.84,0.8,0.03636,43.2,0
PX000993,1499,mandate_expired,card,education,6,1,0,5,48,252,2082.11,0.72,0.857,0.2,38.23,0
PX000994,1499,bank_timeout,upi,ecommerce,6,1,2,56,3,441,1799.75,0.833,0.857,0.01786,17.9,0
PX000995,499,mandate_expired,upi,saas,9,3,2,13,10,394,613.78,0.813,0.75,0.23077,42.83,0
PX000996,1499,suspicious_reversal,netbanking,subscription,6,1,2,12,35,354,2063.09,0.727,0.857,0.08333,36.54,0
PX000997,9999,mandate_expired,upi,subscription,5,1,3,8,9,516,9335.07,1.071,0.833,0.125,28.01,1
PX000998,499,bank_timeout,card,media,6,4,2,28,7,479,545.91,0.914,0.6,0.14286,1.04,0
PX000999,4999,suspicious_reversal,wallet,ecommerce,6,3,3,30,35,452,4200.33,1.19,0.667,0.1,9.13,0
PX001000,999,suspicious_reversal,upi,saas,6,7,1,7,21,431,1215.39,0.822,0.462,1.0,27.17,0
PX001001,2499,expired_card,upi,saas,8,1,3,33,37,422,2163.26,1.155,0.889,0.0303,16.59,1
PX001002,1999,mandate_expired,upi,media,13,2,3,23,46,425,1539.31,1.299,0.867,0.08696,35.23,1
PX001003,499,suspicious_reversal,card,ecommerce,8,2,3,2,47,199,319.65,1.561,0.8,1.0,20.21,0
PX001004,499,expired_card,netbanking,subscription,6,2,1,5,22,495,417.95,1.194,0.75,0.4,32.3,1
PX001005,9999,insufficient_funds,netbanking,ecommerce,4,1,2,42,46,301,12723.43,0.786,0.8,0.02381,36.0,1
PX001006,19999,insufficient_funds,netbanking,education,13,2,2,39,60,721,26318.92,0.76,0.867,0.05128,32.38,0
PX001007,19999,bank_timeout,upi,saas,12,2,0,42,56,106,24081.33,0.83,0.857,0.04762,11.11,1
PX001008,9999,mandate_expired,upi,ecommerce,16,2,1,38,46,284,12293.37,0.813,0.889,0.05263,0.65,0
PX001009,9999,insufficient_funds,netbanking,media,11,2,1,35,9,36,8831.85,1.132,0.846,0.05714,36.03,1
PX001010,19999,expired_card,upi,education,10,2,2,2,6,387,23447.48,0.853,0.833,1.0,5.67,0
PX001011,499,insufficient_funds,upi,saas,3,2,2,31,52,414,558.57,0.893,0.6,0.06452,16.11,1
PX001012,2499,suspicious_reversal,upi,media,4,2,2,1,49,17,2309.84,1.082,0.667,2.0,26.23,0
PX001013,4999,mandate_expired,card,saas,8,2,2,10,51,205,4051.48,1.234,0.8,0.2,26.55,1
PX001014,1499,suspicious_reversal,netbanking,education,9,4,3,31,53,117,1624.89,0.923,0.692,0.12903,15.22,0
PX001015,9999,mandate_expired,card,saas,4,3,0,44,20,299,12272.45,0.815,0.571,0.06818,7.86,0
PX001016,19999,suspicious_reversal,upi,media,11,0,3,43,31,146,27934.95,0.716,1.0,0.0,0.94,1
PX001017,4999,bank_timeout,wallet,education,13,3,3,57,37,466,6120.23,0.817,0.812,0.05263,2.27,0
PX001018,499,mandate_expired,netbanking,education,6,0,1,28,12,332,463.85,1.076,1.0,0.0,33.9,1
PX001019,499,bank_timeout,upi,media,13,1,2,41,3,348,418.17,1.193,0.929,0.02439,16.5,1
PX001020,1499,suspicious_reversal,netbanking,media,11,4,1,13,55,22,1084.24,1.383,0.733,0.30769,16.48,0
PX001021,1999,bank_timeout,card,saas,8,4,0,6,50,596,1931.93,1.035,0.667,0.66667,3.95,1
PX001022,4999,suspicious_reversal,card,ecommerce,9,1,3,29,39,576,3325.51,1.503,0.9,0.03448,47.75,0
PX001023,2499,insufficient_funds,wallet,media,10,4,2,35,42,717,3360.49,0.744,0.714,0.11429,25.45,0
PX001024,999,expired_card,wallet,ecommerce,7,2,3,12,33,705,621.07,1.609,0.778,0.16667,23.5,0
PX001025,1499,expired_card,upi,subscription,11,1,1,43,13,538,1574.44,0.952,0.917,0.02326,8.49,0
PX001026,1999,mandate_expired,netbanking,saas,5,1,1,1,57,652,2485.53,0.804,0.833,1.0,1.99,1
PX001027,4999,expired_card,netbanking,subscription,12,2,3,18,3,158,4619.78,1.082,0.857,0.11111,9.92,0
PX001028,1999,insufficient_funds,card,saas,4,2,3,34,56,624,1929.93,1.036,0.667,0.05882,12.32,0
